Mouse,Date,Event,Timestamp,Session
SD4-5,2023-11-06_10h41,Lick,2953.62,1.0
SD4-5,2023-11-06_10h41,Lick,2953.75,1.0
SD4-5,2023-11-06_10h41,Lick,2953.87,1.0
SD4-5,2023-11-06_10h41,Lick,2953.99,1.0
SD4-5,2023-11-06_10h41,Lick,2954.11,1.0
SD4-5,2023-11-06_10h41,Lick,2954.24,1.0
SD4-5,2023-11-06_10h41,Lick,2954.37,1.0
SD4-5,2023-11-06_10h41,Lick,2954.49,1.0
SD4-5,2023-11-06_10h41,Lick,2954.62,1.0
SD4-5,2023-11-06_10h41,Lick,2954.76,1.0
SD4-5,2023-11-06_10h41,Lick,2954.9,1.0
SD4-5,2023-11-06_10h41,Lick,2955.03,1.0
SD4-5,2023-11-06_10h41,Lick,2955.17,1.0
SD4-5,2023-11-06_10h41,Lick,2955.29,1.0
SD4-5,2023-11-06_10h41,Lick,2955.43,1.0
SD4-5,2023-11-06_10h41,Lick,2955.56,1.0
SD4-5,2023-11-06_10h41,Lick,2955.68,1.0
SD4-5,2023-11-06_10h41,Lick,2955.82,1.0
SD4-5,2023-11-06_10h41,Lick,2955.94,1.0
SD4-5,2023-11-06_10h41,Lick,2956.09,1.0
SD4-5,2023-11-06_10h41,Lick,2956.22,1.0
SD4-5,2023-11-06_10h41,Lick,2956.35,1.0
SD4-5,2023-11-06_10h41,Lick,2956.49,1.0
SD4-5,2023-11-06_10h41,Lick,2956.79,1.0
SD4-5,2023-11-06_10h41,Lick,2956.89,1.0
SD4-5,2023-11-06_10h41,Lick,2957.02,1.0
SD4-5,2023-11-06_10h41,Lick,2957.15,1.0
SD4-5,2023-11-06_10h41,Lick,2957.29,1.0
SD4-5,2023-11-06_10h41,Lick,2957.41,1.0
SD4-5,2023-11-06_10h41,Lick,2957.55,1.0
SD4-5,2023-11-06_10h41,Lick,2957.68,1.0
SD4-5,2023-11-06_10h41,Lick,2958.12,1.0
SD4-5,2023-11-06_10h41,Lick,2958.25,1.0
SD4-5,2023-11-06_10h41,Lick,3008.75,1.0
SD4-5,2023-11-06_10h41,Lick,3008.83,1.0
SD4-5,2023-11-06_10h41,Lick,3008.93,1.0
SD4-5,2023-11-06_10h41,Lick,3009.02,1.0
SD4-5,2023-11-06_10h41,Lick,3009.13,1.0
SD4-5,2023-11-06_10h41,Lick,3009.24,1.0
SD4-5,2023-11-06_10h41,Lick,3009.35,1.0
SD4-5,2023-11-06_10h41,Lick,3009.47,1.0
SD4-5,2023-11-06_10h41,Lick,3009.59,1.0
SD4-5,2023-11-06_10h41,Lick,3009.71,1.0
SD4-5,2023-11-06_10h41,Lick,3009.83,1.0
SD4-5,2023-11-06_10h41,Lick,3009.96,1.0
SD4-5,2023-11-06_10h41,Lick,3010.07,1.0
SD4-5,2023-11-06_10h41,Lick,3010.21,1.0
SD4-5,2023-11-06_10h41,Lick,3010.33,1.0
SD4-5,2023-11-06_10h41,Lick,3010.46,1.0
SD4-5,2023-11-06_10h41,Lick,3010.58,1.0
SD4-5,2023-11-06_10h41,Lick,3010.7,1.0
SD4-5,2023-11-06_10h41,Lick,3010.84,1.0
SD4-5,2023-11-06_10h41,Lick,3011.24,1.0
SD4-5,2023-11-06_10h41,Lick,3011.36,1.0
SD4-5,2023-11-06_10h41,Lick,3011.5,1.0
SD4-5,2023-11-06_10h41,Lick,3011.61,1.0
SD4-5,2023-11-06_10h41,Lick,3011.75,1.0
SD4-5,2023-11-06_10h41,Lick,3011.87,1.0
SD4-5,2023-11-06_10h41,Lick,3012.01,1.0
SD4-5,2023-11-06_10h41,No Response,164.56,1.0
SD4-5,2023-11-06_10h41,No Response,244.56,1.0
SD4-5,2023-11-06_10h41,No Response,385.06,1.0
SD4-5,2023-11-06_10h41,No Response,450.06,1.0
SD4-5,2023-11-06_10h41,No Response,571.44,1.0
SD4-5,2023-11-06_10h41,No Response,761.9,1.0
SD4-5,2023-11-06_10h41,No Response,841.9,1.0
SD4-5,2023-11-06_10h41,No Response,921.9,1.0
SD4-5,2023-11-06_10h41,No Response,986.9,1.0
SD4-5,2023-11-06_10h41,No Response,1051.9,1.0
SD4-5,2023-11-06_10h41,No Response,1131.9,1.0
SD4-5,2023-11-06_10h41,No Response,1181.9,1.0
SD4-5,2023-11-06_10h41,No Response,1261.9,1.0
SD4-5,2023-11-06_10h41,No Response,1341.9,1.0
SD4-5,2023-11-06_10h41,No Response,1391.9,1.0
SD4-5,2023-11-06_10h41,No Response,1471.9,1.0
SD4-5,2023-11-06_10h41,No Response,1551.9,1.0
SD4-5,2023-11-06_10h41,No Response,1631.9,1.0
SD4-5,2023-11-06_10h41,No Response,1711.9,1.0
SD4-5,2023-11-06_10h41,No Response,1791.9,1.0
SD4-5,2023-11-06_10h41,No Response,1856.9,1.0
SD4-5,2023-11-06_10h41,No Response,1936.9,1.0
SD4-5,2023-11-06_10h41,No Response,1986.9,1.0
SD4-5,2023-11-06_10h41,No Response,2036.9,1.0
SD4-5,2023-11-06_10h41,No Response,2101.9,1.0
SD4-5,2023-11-06_10h41,No Response,2151.9,1.0
SD4-5,2023-11-06_10h41,No Response,2231.9,1.0
SD4-5,2023-11-06_10h41,No Response,2498.87,1.0
SD4-5,2023-11-06_10h41,No Response,2650.24,1.0
SD4-5,2023-11-06_10h41,No Response,2715.24,1.0
SD4-5,2023-11-06_10h41,No Response,2765.24,1.0
SD4-5,2023-11-06_10h41,No Response,2815.24,1.0
SD4-5,2023-11-06_10h41,No Response,3081.27,1.0
SD4-5,2023-11-06_10h41,No Response,3161.27,1.0
SD4-5,2023-11-06_10h41,No Response,3226.27,1.0
SD4-5,2023-11-06_10h41,No Response,3306.27,1.0
SD4-5,2023-11-06_10h41,No Response,3386.27,1.0
SD4-5,2023-11-06_10h41,No Response,3451.27,1.0
SD4-5,2023-11-06_10h41,No Response,3516.27,1.0
SD4-5,2023-11-06_10h41,No Response,3581.27,1.0
SD4-5,2023-11-06_10h41,Cue,30.0,1.0
SD4-5,2023-11-06_10h41,Cue,102.04,1.0
SD4-5,2023-11-06_10h41,Cue,144.56,1.0
SD4-5,2023-11-06_10h41,Cue,224.56,1.0
SD4-5,2023-11-06_10h41,Cue,289.56,1.0
SD4-5,2023-11-06_10h41,Cue,365.06,1.0
SD4-5,2023-11-06_10h41,Cue,430.06,1.0
SD4-5,2023-11-06_10h41,Cue,495.06,1.0
SD4-5,2023-11-06_10h41,Cue,551.44,1.0
SD4-5,2023-11-06_10h41,Cue,601.44,1.0
SD4-5,2023-11-06_10h41,Cue,685.02,1.0
SD4-5,2023-11-06_10h41,Cue,741.9,1.0
SD4-5,2023-11-06_10h41,Cue,821.9,1.0
SD4-5,2023-11-06_10h41,Cue,901.9,1.0
SD4-5,2023-11-06_10h41,Cue,966.9,1.0
SD4-5,2023-11-06_10h41,Cue,1031.9,1.0
SD4-5,2023-11-06_10h41,Cue,1111.9,1.0
SD4-5,2023-11-06_10h41,Cue,1161.9,1.0
SD4-5,2023-11-06_10h41,Cue,1241.9,1.0
SD4-5,2023-11-06_10h41,Cue,1321.9,1.0
SD4-5,2023-11-06_10h41,Cue,1371.9,1.0
SD4-5,2023-11-06_10h41,Cue,1451.9,1.0
SD4-5,2023-11-06_10h41,Cue,1531.9,1.0
SD4-5,2023-11-06_10h41,Cue,1611.9,1.0
SD4-5,2023-11-06_10h41,Cue,1691.9,1.0
SD4-5,2023-11-06_10h41,Cue,1771.9,1.0
SD4-5,2023-11-06_10h41,Cue,1836.9,1.0
SD4-5,2023-11-06_10h41,Cue,1916.9,1.0
SD4-5,2023-11-06_10h41,Cue,1966.9,1.0
SD4-5,2023-11-06_10h41,Cue,2016.9,1.0
SD4-5,2023-11-06_10h41,Cue,2081.9,1.0
SD4-5,2023-11-06_10h41,Cue,2131.9,1.0
SD4-5,2023-11-06_10h41,Cue,2211.9,1.0
SD4-5,2023-11-06_10h41,Cue,2276.9,1.0
SD4-5,2023-11-06_10h41,Cue,2347.43,1.0
SD4-5,2023-11-06_10h41,Cue,2423.13,1.0
SD4-5,2023-11-06_10h41,Cue,2478.87,1.0
SD4-5,2023-11-06_10h41,Cue,2558.87,1.0
SD4-5,2023-11-06_10h41,Cue,2630.24,1.0
SD4-5,2023-11-06_10h41,Cue,2695.24,1.0
SD4-5,2023-11-06_10h41,Cue,2745.24,1.0
SD4-5,2023-11-06_10h41,Cue,2795.24,1.0
SD4-5,2023-11-06_10h41,Cue,2860.24,1.0
SD4-5,2023-11-06_10h41,Cue,2942.17,1.0
SD4-5,2023-11-06_10h41,Cue,2989.16,1.0
SD4-5,2023-11-06_10h41,Cue,3061.27,1.0
SD4-5,2023-11-06_10h41,Cue,3141.27,1.0
SD4-5,2023-11-06_10h41,Cue,3206.27,1.0
SD4-5,2023-11-06_10h41,Cue,3286.27,1.0
SD4-5,2023-11-06_10h41,Cue,3366.27,1.0
SD4-5,2023-11-06_10h41,Cue,3431.27,1.0
SD4-5,2023-11-06_10h41,Cue,3496.27,1.0
SD4-5,2023-11-06_10h41,Cue,3561.27,1.0
SD4-5,2023-11-07_09h56,ActiveLever,34.39,2.0
SD4-5,2023-11-07_09h56,ActiveLever,165.45,2.0
SD4-5,2023-11-07_09h56,ActiveLever,303.17,2.0
SD4-5,2023-11-07_09h56,ActiveLever,375.96,2.0
SD4-5,2023-11-07_09h56,ActiveLever,496.99,2.0
SD4-5,2023-11-07_09h56,ActiveLever,562.02,2.0
SD4-5,2023-11-07_09h56,ActiveLever,616.6,2.0
SD4-5,2023-11-07_09h56,ActiveLever,1046.44,2.0
SD4-5,2023-11-07_09h56,ActiveLever,1146.4,2.0
SD4-5,2023-11-07_09h56,ActiveLever,2296.75,2.0
SD4-5,2023-11-07_09h56,ActiveLever,2420.99,2.0
SD4-5,2023-11-07_09h56,Lick,35.64,2.0
SD4-5,2023-11-07_09h56,Lick,35.75,2.0
SD4-5,2023-11-07_09h56,Lick,36.1,2.0
SD4-5,2023-11-07_09h56,Lick,166.65,2.0
SD4-5,2023-11-07_09h56,Lick,166.75,2.0
SD4-5,2023-11-07_09h56,Lick,166.85,2.0
SD4-5,2023-11-07_09h56,Lick,166.95,2.0
SD4-5,2023-11-07_09h56,Lick,167.06,2.0
SD4-5,2023-11-07_09h56,Lick,167.18,2.0
SD4-5,2023-11-07_09h56,Lick,167.31,2.0
SD4-5,2023-11-07_09h56,Lick,167.41,2.0
SD4-5,2023-11-07_09h56,Lick,167.53,2.0
SD4-5,2023-11-07_09h56,Lick,167.65,2.0
SD4-5,2023-11-07_09h56,Lick,167.78,2.0
SD4-5,2023-11-07_09h56,Lick,167.9,2.0
SD4-5,2023-11-07_09h56,Lick,168.0,2.0
SD4-5,2023-11-07_09h56,Lick,168.14,2.0
SD4-5,2023-11-07_09h56,Lick,168.27,2.0
SD4-5,2023-11-07_09h56,Lick,168.39,2.0
SD4-5,2023-11-07_09h56,Lick,304.54,2.0
SD4-5,2023-11-07_09h56,Lick,304.63,2.0
SD4-5,2023-11-07_09h56,Lick,304.74,2.0
SD4-5,2023-11-07_09h56,Lick,498.87,2.0
SD4-5,2023-11-07_09h56,Lick,498.96,2.0
SD4-5,2023-11-07_09h56,Lick,499.06,2.0
SD4-5,2023-11-07_09h56,Lick,499.15,2.0
SD4-5,2023-11-07_09h56,Lick,499.26,2.0
SD4-5,2023-11-07_09h56,Lick,499.38,2.0
SD4-5,2023-11-07_09h56,Lick,499.48,2.0
SD4-5,2023-11-07_09h56,Lick,499.61,2.0
SD4-5,2023-11-07_09h56,Lick,499.73,2.0
SD4-5,2023-11-07_09h56,Lick,499.85,2.0
SD4-5,2023-11-07_09h56,Lick,499.96,2.0
SD4-5,2023-11-07_09h56,Lick,500.09,2.0
SD4-5,2023-11-07_09h56,Lick,500.21,2.0
SD4-5,2023-11-07_09h56,Lick,500.34,2.0
SD4-5,2023-11-07_09h56,Lick,500.47,2.0
SD4-5,2023-11-07_09h56,Lick,500.58,2.0
SD4-5,2023-11-07_09h56,Lick,500.71,2.0
SD4-5,2023-11-07_09h56,Lick,1051.94,2.0
SD4-5,2023-11-07_09h56,Lick,1146.79,2.0
SD4-5,2023-11-07_09h56,Lick,2297.1,2.0
SD4-5,2023-11-07_09h56,Lick,2421.39,2.0
SD4-5,2023-11-07_09h56,No Response,124.39,2.0
SD4-5,2023-11-07_09h56,No Response,255.45,2.0
SD4-5,2023-11-07_09h56,No Response,450.96,2.0
SD4-5,2023-11-07_09h56,No Response,691.6,2.0
SD4-5,2023-11-07_09h56,No Response,771.6,2.0
SD4-5,2023-11-07_09h56,No Response,851.6,2.0
SD4-5,2023-11-07_09h56,No Response,916.6,2.0
SD4-5,2023-11-07_09h56,No Response,966.6,2.0
SD4-5,2023-11-07_09h56,No Response,1106.44,2.0
SD4-5,2023-11-07_09h56,No Response,1236.4,2.0
SD4-5,2023-11-07_09h56,No Response,1301.4,2.0
SD4-5,2023-11-07_09h56,No Response,1351.4,2.0
SD4-5,2023-11-07_09h56,No Response,1401.4,2.0
SD4-5,2023-11-07_09h56,No Response,1481.4,2.0
SD4-5,2023-11-07_09h56,No Response,1561.4,2.0
SD4-5,2023-11-07_09h56,No Response,1641.4,2.0
SD4-5,2023-11-07_09h56,No Response,1721.4,2.0
SD4-5,2023-11-07_09h56,No Response,1801.4,2.0
SD4-5,2023-11-07_09h56,No Response,1866.4,2.0
SD4-5,2023-11-07_09h56,No Response,1946.4,2.0
SD4-5,2023-11-07_09h56,No Response,1996.4,2.0
SD4-5,2023-11-07_09h56,No Response,2046.4,2.0
SD4-5,2023-11-07_09h56,No Response,2111.4,2.0
SD4-5,2023-11-07_09h56,No Response,2176.4,2.0
SD4-5,2023-11-07_09h56,No Response,2256.4,2.0
SD4-5,2023-11-07_09h56,No Response,2371.75,2.0
SD4-5,2023-11-07_09h56,No Response,2480.99,2.0
SD4-5,2023-11-07_09h56,No Response,2560.99,2.0
SD4-5,2023-11-07_09h56,No Response,2610.99,2.0
SD4-5,2023-11-07_09h56,No Response,2660.99,2.0
SD4-5,2023-11-07_09h56,No Response,2710.99,2.0
SD4-5,2023-11-07_09h56,No Response,2790.99,2.0
SD4-5,2023-11-07_09h56,No Response,2855.99,2.0
SD4-5,2023-11-07_09h56,No Response,2935.99,2.0
SD4-5,2023-11-07_09h56,No Response,2985.99,2.0
SD4-5,2023-11-07_09h56,No Response,3050.99,2.0
SD4-5,2023-11-07_09h56,No Response,3115.99,2.0
SD4-5,2023-11-07_09h56,No Response,3195.99,2.0
SD4-5,2023-11-07_09h56,No Response,3245.99,2.0
SD4-5,2023-11-07_09h56,No Response,3295.99,2.0
SD4-5,2023-11-07_09h56,No Response,3345.99,2.0
SD4-5,2023-11-07_09h56,No Response,3425.99,2.0
SD4-5,2023-11-07_09h56,No Response,3490.99,2.0
SD4-5,2023-11-07_09h56,No Response,3555.99,2.0
SD4-5,2023-11-07_09h56,Cue,30.0,2.0
SD4-5,2023-11-07_09h56,Cue,104.39,2.0
SD4-5,2023-11-07_09h56,Cue,154.39,2.0
SD4-5,2023-11-07_09h56,Cue,235.45,2.0
SD4-5,2023-11-07_09h56,Cue,300.45,2.0
SD4-5,2023-11-07_09h56,Cue,373.17,2.0
SD4-5,2023-11-07_09h56,Cue,430.96,2.0
SD4-5,2023-11-07_09h56,Cue,495.96,2.0
SD4-5,2023-11-07_09h56,Cue,551.99,2.0
SD4-5,2023-11-07_09h56,Cue,602.02,2.0
SD4-5,2023-11-07_09h56,Cue,671.6,2.0
SD4-5,2023-11-07_09h56,Cue,751.6,2.0
SD4-5,2023-11-07_09h56,Cue,831.6,2.0
SD4-5,2023-11-07_09h56,Cue,896.6,2.0
SD4-5,2023-11-07_09h56,Cue,946.6,2.0
SD4-5,2023-11-07_09h56,Cue,1026.6,2.0
SD4-5,2023-11-07_09h56,Cue,1086.44,2.0
SD4-5,2023-11-07_09h56,Cue,1136.44,2.0
SD4-5,2023-11-07_09h56,Cue,1216.4,2.0
SD4-5,2023-11-07_09h56,Cue,1281.4,2.0
SD4-5,2023-11-07_09h56,Cue,1331.4,2.0
SD4-5,2023-11-07_09h56,Cue,1381.4,2.0
SD4-5,2023-11-07_09h56,Cue,1461.4,2.0
SD4-5,2023-11-07_09h56,Cue,1541.4,2.0
SD4-5,2023-11-07_09h56,Cue,1621.4,2.0
SD4-5,2023-11-07_09h56,Cue,1701.4,2.0
SD4-5,2023-11-07_09h56,Cue,1781.4,2.0
SD4-5,2023-11-07_09h56,Cue,1846.4,2.0
SD4-5,2023-11-07_09h56,Cue,1926.4,2.0
SD4-5,2023-11-07_09h56,Cue,1976.4,2.0
SD4-5,2023-11-07_09h56,Cue,2026.4,2.0
SD4-5,2023-11-07_09h56,Cue,2091.4,2.0
SD4-5,2023-11-07_09h56,Cue,2156.4,2.0
SD4-5,2023-11-07_09h56,Cue,2236.4,2.0
SD4-5,2023-11-07_09h56,Cue,2286.4,2.0
SD4-5,2023-11-07_09h56,Cue,2351.75,2.0
SD4-5,2023-11-07_09h56,Cue,2401.75,2.0
SD4-5,2023-11-07_09h56,Cue,2460.99,2.0
SD4-5,2023-11-07_09h56,Cue,2540.99,2.0
SD4-5,2023-11-07_09h56,Cue,2590.99,2.0
SD4-5,2023-11-07_09h56,Cue,2640.99,2.0
SD4-5,2023-11-07_09h56,Cue,2690.99,2.0
SD4-5,2023-11-07_09h56,Cue,2770.99,2.0
SD4-5,2023-11-07_09h56,Cue,2835.99,2.0
SD4-5,2023-11-07_09h56,Cue,2915.99,2.0
SD4-5,2023-11-07_09h56,Cue,2965.99,2.0
SD4-5,2023-11-07_09h56,Cue,3030.99,2.0
SD4-5,2023-11-07_09h56,Cue,3095.99,2.0
SD4-5,2023-11-07_09h56,Cue,3175.99,2.0
SD4-5,2023-11-07_09h56,Cue,3225.99,2.0
SD4-5,2023-11-07_09h56,Cue,3275.99,2.0
SD4-5,2023-11-07_09h56,Cue,3325.99,2.0
SD4-5,2023-11-07_09h56,Cue,3405.99,2.0
SD4-5,2023-11-07_09h56,Cue,3470.99,2.0
SD4-5,2023-11-07_09h56,Cue,3535.99,2.0
SD4-5,2023-11-08_09h36,ActiveLever,46.93,3.0
SD4-5,2023-11-08_09h36,ActiveLever,89.05,3.0
SD4-5,2023-11-08_09h36,ActiveLever,263.17,3.0
SD4-5,2023-11-08_09h36,ActiveLever,544.76,3.0
SD4-5,2023-11-08_09h36,ActiveLever,857.13,3.0
SD4-5,2023-11-08_09h36,ActiveLever,1554.65,3.0
SD4-5,2023-11-08_09h36,ActiveLever,1617.41,3.0
SD4-5,2023-11-08_09h36,ActiveLever,2580.8,3.0
SD4-5,2023-11-08_09h36,ActiveLever,2923.07,3.0
SD4-5,2023-11-08_09h36,ActiveLever,3028.65,3.0
SD4-5,2023-11-08_09h36,ActiveLever,3095.98,3.0
SD4-5,2023-11-08_09h36,ActiveLever,3587.59,3.0
SD4-5,2023-11-08_09h36,Lick,49.07,3.0
SD4-5,2023-11-08_09h36,Lick,49.17,3.0
SD4-5,2023-11-08_09h36,Lick,49.27,3.0
SD4-5,2023-11-08_09h36,Lick,49.4,3.0
SD4-5,2023-11-08_09h36,Lick,264.7,3.0
SD4-5,2023-11-08_09h36,Lick,264.85,3.0
SD4-5,2023-11-08_09h36,Lick,264.97,3.0
SD4-5,2023-11-08_09h36,Lick,265.09,3.0
SD4-5,2023-11-08_09h36,Lick,265.19,3.0
SD4-5,2023-11-08_09h36,Lick,554.62,3.0
SD4-5,2023-11-08_09h36,Lick,554.75,3.0
SD4-5,2023-11-08_09h36,Lick,859.29,3.0
SD4-5,2023-11-08_09h36,Lick,859.38,3.0
SD4-5,2023-11-08_09h36,Lick,859.49,3.0
SD4-5,2023-11-08_09h36,Lick,859.59,3.0
SD4-5,2023-11-08_09h36,Lick,859.69,3.0
SD4-5,2023-11-08_09h36,Lick,859.8,3.0
SD4-5,2023-11-08_09h36,Lick,859.91,3.0
SD4-5,2023-11-08_09h36,Lick,860.02,3.0
SD4-5,2023-11-08_09h36,Lick,860.14,3.0
SD4-5,2023-11-08_09h36,Lick,860.26,3.0
SD4-5,2023-11-08_09h36,Lick,860.39,3.0
SD4-5,2023-11-08_09h36,Lick,860.5,3.0
SD4-5,2023-11-08_09h36,Lick,860.73,3.0
SD4-5,2023-11-08_09h36,Lick,860.86,3.0
SD4-5,2023-11-08_09h36,Lick,860.99,3.0
SD4-5,2023-11-08_09h36,Lick,861.09,3.0
SD4-5,2023-11-08_09h36,Lick,861.23,3.0
SD4-5,2023-11-08_09h36,Lick,861.34,3.0
SD4-5,2023-11-08_09h36,Lick,861.48,3.0
SD4-5,2023-11-08_09h36,Lick,861.6,3.0
SD4-5,2023-11-08_09h36,Lick,861.73,3.0
SD4-5,2023-11-08_09h36,Lick,861.86,3.0
SD4-5,2023-11-08_09h36,Lick,861.99,3.0
SD4-5,2023-11-08_09h36,Lick,862.13,3.0
SD4-5,2023-11-08_09h36,Lick,862.24,3.0
SD4-5,2023-11-08_09h36,Lick,862.37,3.0
SD4-5,2023-11-08_09h36,Lick,862.5,3.0
SD4-5,2023-11-08_09h36,Lick,862.65,3.0
SD4-5,2023-11-08_09h36,Lick,862.76,3.0
SD4-5,2023-11-08_09h36,Lick,862.9,3.0
SD4-5,2023-11-08_09h36,Lick,863.02,3.0
SD4-5,2023-11-08_09h36,Lick,863.29,3.0
SD4-5,2023-11-08_09h36,Lick,863.88,3.0
SD4-5,2023-11-08_09h36,Lick,864.01,3.0
SD4-5,2023-11-08_09h36,Lick,864.14,3.0
SD4-5,2023-11-08_09h36,Lick,1622.92,3.0
SD4-5,2023-11-08_09h36,Lick,1623.02,3.0
SD4-5,2023-11-08_09h36,Lick,1623.14,3.0
SD4-5,2023-11-08_09h36,Lick,1623.21,3.0
SD4-5,2023-11-08_09h36,Lick,1623.32,3.0
SD4-5,2023-11-08_09h36,Lick,1623.42,3.0
SD4-5,2023-11-08_09h36,Lick,1623.53,3.0
SD4-5,2023-11-08_09h36,Lick,1623.65,3.0
SD4-5,2023-11-08_09h36,Lick,1623.77,3.0
SD4-5,2023-11-08_09h36,Lick,1623.9,3.0
SD4-5,2023-11-08_09h36,Lick,1624.03,3.0
SD4-5,2023-11-08_09h36,Lick,1624.17,3.0
SD4-5,2023-11-08_09h36,Lick,1624.73,3.0
SD4-5,2023-11-08_09h36,Lick,1624.85,3.0
SD4-5,2023-11-08_09h36,Lick,1624.98,3.0
SD4-5,2023-11-08_09h36,Lick,1625.09,3.0
SD4-5,2023-11-08_09h36,Lick,1625.34,3.0
SD4-5,2023-11-08_09h36,Lick,1625.47,3.0
SD4-5,2023-11-08_09h36,Lick,1625.6,3.0
SD4-5,2023-11-08_09h36,Lick,1625.74,3.0
SD4-5,2023-11-08_09h36,Lick,1625.88,3.0
SD4-5,2023-11-08_09h36,Lick,1626.01,3.0
SD4-5,2023-11-08_09h36,Lick,1626.14,3.0
SD4-5,2023-11-08_09h36,Lick,1626.27,3.0
SD4-5,2023-11-08_09h36,Lick,1626.41,3.0
SD4-5,2023-11-08_09h36,Lick,1626.56,3.0
SD4-5,2023-11-08_09h36,Lick,1626.67,3.0
SD4-5,2023-11-08_09h36,Lick,1626.82,3.0
SD4-5,2023-11-08_09h36,Lick,2925.35,3.0
SD4-5,2023-11-08_09h36,Lick,2925.46,3.0
SD4-5,2023-11-08_09h36,Lick,2925.55,3.0
SD4-5,2023-11-08_09h36,Lick,2925.65,3.0
SD4-5,2023-11-08_09h36,Lick,2925.77,3.0
SD4-5,2023-11-08_09h36,Lick,2925.87,3.0
SD4-5,2023-11-08_09h36,Lick,2926.0,3.0
SD4-5,2023-11-08_09h36,Lick,2926.12,3.0
SD4-5,2023-11-08_09h36,Lick,2926.26,3.0
SD4-5,2023-11-08_09h36,Lick,2926.37,3.0
SD4-5,2023-11-08_09h36,Lick,3031.08,3.0
SD4-5,2023-11-08_09h36,Lick,3031.17,3.0
SD4-5,2023-11-08_09h36,Lick,3031.37,3.0
SD4-5,2023-11-08_09h36,Lick,3031.48,3.0
SD4-5,2023-11-08_09h36,Lick,3031.59,3.0
SD4-5,2023-11-08_09h36,Lick,3031.7,3.0
SD4-5,2023-11-08_09h36,Lick,3031.83,3.0
SD4-5,2023-11-08_09h36,Lick,3031.96,3.0
SD4-5,2023-11-08_09h36,Lick,3032.09,3.0
SD4-5,2023-11-08_09h36,Lick,3032.2,3.0
SD4-5,2023-11-08_09h36,Lick,3032.33,3.0
SD4-5,2023-11-08_09h36,Lick,3032.46,3.0
SD4-5,2023-11-08_09h36,Lick,3032.59,3.0
SD4-5,2023-11-08_09h36,Lick,3032.73,3.0
SD4-5,2023-11-08_09h36,Lick,3032.86,3.0
SD4-5,2023-11-08_09h36,Lick,3033.01,3.0
SD4-5,2023-11-08_09h36,Lick,3033.12,3.0
SD4-5,2023-11-08_09h36,Lick,3033.27,3.0
SD4-5,2023-11-08_09h36,Lick,3102.97,3.0
SD4-5,2023-11-08_09h36,Lick,3103.05,3.0
SD4-5,2023-11-08_09h36,Lick,3103.17,3.0
SD4-5,2023-11-08_09h36,Lick,3103.29,3.0
SD4-5,2023-11-08_09h36,Lick,3103.4,3.0
SD4-5,2023-11-08_09h36,Lick,3103.51,3.0
SD4-5,2023-11-08_09h36,Lick,3103.63,3.0
SD4-5,2023-11-08_09h36,Lick,3103.76,3.0
SD4-5,2023-11-08_09h36,Lick,3103.89,3.0
SD4-5,2023-11-08_09h36,Lick,3104.02,3.0
SD4-5,2023-11-08_09h36,Lick,3104.14,3.0
SD4-5,2023-11-08_09h36,Lick,3104.29,3.0
SD4-5,2023-11-08_09h36,Lick,3104.43,3.0
SD4-5,2023-11-08_09h36,Lick,3104.54,3.0
SD4-5,2023-11-08_09h36,Lick,3104.69,3.0
SD4-5,2023-11-08_09h36,Lick,3104.82,3.0
SD4-5,2023-11-08_09h36,Lick,3104.95,3.0
SD4-5,2023-11-08_09h36,Lick,3105.13,3.0
SD4-5,2023-11-08_09h36,Lick,3594.19,3.0
SD4-5,2023-11-08_09h36,Lick,3594.29,3.0
SD4-5,2023-11-08_09h36,Lick,3594.41,3.0
SD4-5,2023-11-08_09h36,Lick,3594.51,3.0
SD4-5,2023-11-08_09h36,Lick,3594.63,3.0
SD4-5,2023-11-08_09h36,Lick,3594.75,3.0
SD4-5,2023-11-08_09h36,Lick,3594.88,3.0
SD4-5,2023-11-08_09h36,Lick,3595.0,3.0
SD4-5,2023-11-08_09h36,Lick,3595.13,3.0
SD4-5,2023-11-08_09h36,Lick,3595.26,3.0
SD4-5,2023-11-08_09h36,Lick,3595.38,3.0
SD4-5,2023-11-08_09h36,Lick,3595.52,3.0
SD4-5,2023-11-08_09h36,Lick,3595.65,3.0
SD4-5,2023-11-08_09h36,Lick,3595.81,3.0
SD4-5,2023-11-08_09h36,Lick,3595.94,3.0
SD4-5,2023-11-08_09h36,Lick,3596.08,3.0
SD4-5,2023-11-08_09h36,Lick,3596.23,3.0
SD4-5,2023-11-08_09h36,Lick,3596.38,3.0
SD4-5,2023-11-08_09h36,Lick,3596.49,3.0
SD4-5,2023-11-08_09h36,No Response,149.05,3.0
SD4-5,2023-11-08_09h36,No Response,199.05,3.0
SD4-5,2023-11-08_09h36,No Response,338.17,3.0
SD4-5,2023-11-08_09h36,No Response,418.17,3.0
SD4-5,2023-11-08_09h36,No Response,498.17,3.0
SD4-5,2023-11-08_09h36,No Response,634.76,3.0
SD4-5,2023-11-08_09h36,No Response,714.76,3.0
SD4-5,2023-11-08_09h36,No Response,794.76,3.0
SD4-5,2023-11-08_09h36,No Response,932.13,3.0
SD4-5,2023-11-08_09h36,No Response,982.13,3.0
SD4-5,2023-11-08_09h36,No Response,1062.13,3.0
SD4-5,2023-11-08_09h36,No Response,1112.13,3.0
